epoch,train_loss,valid_loss,duration
0,0.9539004142085711,0.9720021386941274,12.344587802886963
1,0.9067558646202087,0.9803269505500793,11.54161548614502
2,0.8516281495491663,0.8980965912342072,11.70766806602478
3,0.8068847879767418,0.8154353201389313,11.61258864402771
4,0.7522397289673487,0.738327314456304,11.228673458099365
5,0.7123538181185722,0.9282076060771942,11.734264373779297
6,0.7157608692844709,0.7326826453208923,11.394972324371338
7,0.641814336180687,0.6715761224428812,11.374561071395874
8,0.6131216535965601,0.6270329256852468,11.373235940933228
9,0.5915023013949394,0.5734869837760925,11.389220714569092
10,0.5740346411863962,0.5792692800362905,11.66529631614685
11,0.5851791724562645,0.5508403678735098,11.395452737808228
12,0.5413805916905403,0.4568654199441274,11.390604257583618
13,0.4962264796098073,0.5304096142450968,11.396093130111694
14,0.41251032302776974,0.3601663410663605,11.59476900100708
15,0.2795407548546791,0.3433849811553955,11.659023761749268
16,0.27608946214119595,0.2756929397583008,11.560513496398926
17,0.2505112787087758,0.2616162796815236,11.788518190383911
18,0.240341084698836,0.2571715513865153,11.594804286956787
19,0.23798354963461557,0.2219154437383016,11.593043804168701
20,0.2170516401529312,0.21023410558700562,12.067372798919678
21,0.2387392595410347,0.2323893407980601,11.51896357536316
22,0.20732623090346655,0.22308631738026938,11.465069055557251
23,0.22429638355970383,0.26030463973681134,11.465879440307617
24,0.20670345922311148,0.204300194978714,11.441739797592163
25,0.19588182866573334,0.2025514841079712,11.43617296218872
26,0.2017120992143949,0.20341000954310098,11.40095043182373
27,0.19102974236011505,0.19172877073287964,11.401877403259277
28,0.19415103644132614,0.21152455608050028,11.412949562072754
29,0.20702792704105377,0.24340458710988364,11.398391246795654
30,0.19600723187128702,0.2356056272983551,11.445698261260986
31,0.18800701200962067,0.22268542647361755,11.38589596748352
32,0.19706090042988458,0.21182885766029358,11.606248378753662
33,0.18151291708151499,0.1966953178246816,11.422374725341797
34,0.17660574615001678,0.19243506590525308,11.351754188537598
35,0.18137063086032867,0.19731026887893677,11.484981775283813
36,0.1823370854059855,0.20354542136192322,11.364357709884644
37,0.17124899476766586,0.19208531578381857,11.681762933731079
38,0.1789332777261734,0.21589184800783792,11.717272758483887
39,0.17108329385519028,0.18703407049179077,11.766738891601562
40,0.1722815011938413,0.23166429996490479,11.423322916030884
41,0.1636318787932396,0.19465312361717224,11.397802591323853
42,0.1627905716498693,0.1945840617020925,11.75502896308899
43,0.1700703501701355,0.2011683781941732,11.592365741729736
44,0.1557628115018209,0.21590963999430338,11.58384370803833
45,0.17378810544808707,0.20303036769231161,11.578637599945068
46,0.15929277489582697,0.19625747203826904,11.174519300460815
47,0.17315532763799033,0.2019859254360199,11.59376049041748
48,0.15687060356140137,0.19162067770957947,11.827388286590576
49,0.14836629728476206,0.20505979657173157,11.833566427230835
50,0.14583004266023636,0.1868018607298533,12.042882919311523
51,0.14594915509223938,0.19200252493222555,11.58617091178894
52,0.15753162652254105,0.1890843709309896,11.51760482788086
53,0.14430612325668335,0.20376044511795044,11.635239362716675
54,0.15869489312171936,0.22629647453625998,11.643800735473633
55,0.15066034346818924,0.20358593265215555,11.597016334533691
56,0.14121238887310028,0.18135895331700644,11.680537462234497
57,0.137343463798364,0.1772271990776062,11.501322746276855
58,0.13347135732571283,0.18446039160092673,11.476133346557617
59,0.13594278196493784,0.19051040212313333,11.446930646896362
60,0.1379960278669993,0.18773364027341208,11.626225709915161
61,0.13183826208114624,0.197034219900767,11.616507530212402
62,0.13671100387970606,0.20198721686999002,11.841574668884277
63,0.13402355959018072,0.20387178659439087,11.765800714492798
64,0.1253743221362432,0.19423609972000122,11.56092381477356
65,0.12377139180898666,0.19108760356903076,27.1122088432312
66,0.12435378134250641,0.17880433797836304,11.409985542297363
67,0.1207425023118655,0.23143120606740317,11.404441833496094
68,0.13230671485265097,0.1836482286453247,11.459665536880493
69,0.13103031863768896,0.19935688376426697,11.441555738449097
