epoch,train_loss,valid_loss,duration
0,0.949122371772925,0.9736347297827402,7.45005202293396
1,0.9377151057124138,0.966108371814092,6.71186637878418
2,0.9273335039615631,0.9300601879755656,6.40885853767395
3,0.912717362244924,0.9095834195613861,6.14306902885437
4,0.8974142273267111,0.8946113983790079,6.339698314666748
5,0.8780225515365601,0.8578821619351705,6.450888395309448
6,0.8579632242520651,0.831295112768809,6.375807523727417
7,0.8348717341820399,0.8143180012702942,6.379939794540405
8,0.8092544227838516,0.8093740244706472,6.660305738449097
9,0.7803368667761484,0.7586479584376017,6.831366777420044
10,0.7458641131718954,0.8997852305571238,6.674367666244507
11,0.7209214394291242,0.7408573031425476,6.511953115463257
12,0.6886787414550781,0.7108327746391296,6.409638404846191
13,0.6578469599286715,0.7037898898124695,6.4967968463897705
14,0.6379293675223986,0.6376045246918997,6.534089803695679
15,0.6141190081834793,0.6067002614339193,6.445076942443848
16,0.5912155732512474,0.5939848323663076,6.325890779495239
17,0.5741129219532013,0.6190826296806335,6.396097898483276
18,0.5637284417947134,0.6279189685980479,6.389211654663086
19,0.5533763219912847,0.5857151250044504,6.398782253265381
20,0.5370301653941473,0.5648428996404012,6.550873041152954
21,0.5362813447912534,0.5603205263614655,6.47539210319519
22,0.5233300477266312,0.6184885303179423,6.4799604415893555
23,0.49954159061113995,0.39189361532529193,6.468022346496582
24,0.4726080670952797,0.41880184412002563,6.47983980178833
25,0.4422855998078982,0.32693617542584735,6.511971950531006
26,0.3217579399545987,0.39238451917966205,6.40440559387207
27,0.25362208237250644,0.23386322458585104,6.182856559753418
28,0.2418566346168518,0.22654516498247781,6.179651975631714
29,0.21771732717752457,0.25913246472676593,6.129268169403076
30,0.21298168102900186,0.23473397890726724,6.30430793762207
31,0.19829502205053964,0.21079015731811523,6.249961614608765
32,0.2002275437116623,0.2048381765683492,6.246557235717773
33,0.19940498967965445,0.27706334988276166,6.378158330917358
34,0.19686328371365866,0.19891850153605142,6.667896747589111
35,0.1853534604112307,0.22069607178370157,6.752965211868286
36,0.1878179336587588,0.28521756331125897,6.638745307922363
