ID,layers8_limiar0.05_8ch,layers8_limiar0.05_1ch,layers8_limiar0.10_8ch,layers8_limiar0.10_1ch,layers8_limiar0.15_8ch,layers8_limiar0.15_1ch,layers8_limiar0.20_8ch,layers8_limiar0.20_1ch,layers8_limiar0.25_8ch,layers8_limiar0.25_1ch,layers8_limiar0.30_8ch,layers8_limiar0.30_1ch,layers8_limiar0.35_8ch,layers8_limiar0.35_1ch,layers8_limiar0.40_8ch,layers8_limiar0.40_1ch,layers8_limiar0.45_8ch,layers8_limiar0.45_1ch,layers32_limiar0.05_8ch,layers32_limiar0.05_1ch,layers32_limiar0.10_8ch,layers32_limiar0.10_1ch,layers32_limiar0.15_8ch,layers32_limiar0.15_1ch,layers32_limiar0.20_8ch,layers32_limiar0.20_1ch,layers32_limiar0.25_8ch,layers32_limiar0.25_1ch,layers32_limiar0.30_8ch,layers32_limiar0.30_1ch,layers32_limiar0.35_8ch,layers32_limiar0.35_1ch,layers32_limiar0.40_8ch,layers32_limiar0.40_1ch,layers32_limiar0.45_8ch,layers32_limiar0.45_1ch,layers64_limiar0.05_8ch,layers64_limiar0.10_8ch,layers64_limiar0.15_8ch,layers64_limiar0.20_8ch,layers64_limiar0.25_8ch,layers64_limiar0.30_8ch,layers64_limiar0.35_8ch,layers64_limiar0.40_8ch,layers64_limiar0.45_8ch
145,0.8627450980392157,0.8363636363636363,0.8627450980392157,0.8679245283018868,0.8627450980392157,0.8846153846153846,0.8627450980392157,0.8627450980392157,0.84,0.8627450980392157,0.84,0.8627450980392157,0.84,0.8627450980392157,0.84,0.8627450980392157,0.84,0.8627450980392157,0.8461538461538461,0.8163265306122449,0.8235294117647058,0.7916666666666666,0.8235294117647058,0.7916666666666666,0.8235294117647058,0.7916666666666666,0.8235294117647058,0.7916666666666666,0.84,0.7916666666666666,0.8571428571428571,0.7916666666666666,0.8571428571428571,0.8085106382978723,0.8571428571428571,0.8085106382978723,0.782608695652174,0.782608695652174,0.782608695652174,0.782608695652174,0.782608695652174,0.782608695652174,0.782608695652174,0.782608695652174,0.782608695652174
150,0.4444444444444444,0.7272727272727273,0.4444444444444444,0.7272727272727273,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.25,0.4444444444444444,0.25,0.4444444444444444,0.25,0.4444444444444444,0.25,0.4444444444444444,0.7692307692307693,0.6,0.7692307692307693,0.6,0.8333333333333334,0.6,0.8333333333333334,0.6,0.8333333333333334,0.6,0.8333333333333334,0.6,0.8333333333333334,0.6,0.8333333333333334,0.6,0.8333333333333334,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
169,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
171,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
173,0.8569415081042988,0.800718132854578,0.8603988603988604,0.8148148148148148,0.8626887131560029,0.8214731585518102,0.862914862914863,0.8272383354350568,0.8614938361131255,0.8331210191082803,0.858600583090379,0.8337595907928389,0.8558888076079005,0.8352638352638353,0.8546255506607929,0.8382923673997412,0.8520710059171598,0.8391699092088197,0.8675733715103794,0.8207171314741036,0.8631426502534395,0.8236877523553163,0.8579795021961932,0.8332198774676651,0.8567229977957385,0.8340192043895748,0.8573540280857354,0.8344827586206897,0.8554484803558191,0.8359861591695502,0.8543833580980683,0.8369188063844553,0.8501118568232662,0.8362369337979094,0.8470764617691154,0.8363636363636363,0.8811086797957695,0.8807069219440353,0.8791697553743514,0.8773234200743495,0.8752800597460791,0.8735976065818998,0.8734082397003745,0.8721804511278195,0.8707482993197279
175,0.9219858156028369,0.9071428571428571,0.9139784946236559,0.9113924050632911,0.9041591320072333,0.9087591240875912,0.9021739130434783,0.9044117647058824,0.9001814882032668,0.9013035381750466,0.9001814882032668,0.9046728971962616,0.8978102189781022,0.9063670411985019,0.8974358974358975,0.9015151515151515,0.8987108655616943,0.9015151515151515,0.9154929577464789,0.8467741935483871,0.9074733096085409,0.8254620123203286,0.9087656529516994,0.8181818181818182,0.9136690647482014,0.80083857442348,0.9133574007220217,0.8025210084033614,0.9094202898550725,0.7923728813559322,0.9090909090909091,0.782051282051282,0.9090909090909091,0.7784946236559139,0.9090909090909091,0.7758620689655172,0.8412698412698413,0.8242424242424242,0.814663951120163,0.7975206611570248,0.7950310559006211,0.7925311203319502,0.7849686847599165,0.7824267782426778,0.779874213836478
177,0.6484018264840182,0.4818181818181818,0.6448598130841121,0.4928909952606635,0.6448598130841121,0.4803921568627451,0.647887323943662,0.46766169154228854,0.6540284360189573,0.46,0.6407766990291263,0.467005076142132,0.6439024390243903,0.4717948717948718,0.6470588235294118,0.4816753926701571,0.6534653465346535,0.4816753926701571,0.6636363636363637,0.5303867403314917,0.6666666666666666,0.5251396648044693,0.6605504587155964,0.5168539325842697,0.6666666666666666,0.5168539325842697,0.676056338028169,0.5168539325842697,0.6729857819905213,0.5202312138728323,0.6729857819905213,0.5029239766081871,0.6729857819905213,0.5058823529411764,0.6761904761904762,0.4970414201183432,0.5825242718446602,0.5742574257425742,0.57,0.5728643216080402,0.5685279187817259,0.5714285714285714,0.5743589743589743,0.5743589743589743,0.5699481865284974
191,0.8597285067873304,0.9381443298969072,0.8584474885844748,0.9319371727748691,0.8571428571428571,0.9417989417989417,0.8558139534883721,0.9417989417989417,0.8598130841121495,0.9468085106382979,0.8598130841121495,0.9468085106382979,0.8598130841121495,0.9468085106382979,0.8598130841121495,0.9468085106382979,0.8598130841121495,0.9468085106382979,0.926829268292683,0.9468085106382979,0.9359605911330049,0.9468085106382979,0.9359605911330049,0.9468085106382979,0.945273631840796,0.9468085106382979,0.945273631840796,0.9468085106382979,0.95,0.9411764705882353,0.95,0.9411764705882353,0.95,0.9411764705882353,0.95,0.9411764705882353,0.9065420560747663,0.9142857142857143,0.927536231884058,0.9365853658536586,0.9411764705882353,0.9411764705882353,0.9458128078817734,0.9504950495049505,0.9552238805970149
197,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
198,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
200,0.95,0.9047619047619048,0.95,0.9047619047619048,0.95,0.9,0.9743589743589743,0.9230769230769231,0.9743589743589743,0.9230769230769231,0.9473684210526315,0.9230769230769231,0.9473684210526315,0.9230769230769231,0.9473684210526315,0.9230769230769231,0.9473684210526315,0.9230769230769231,0.95,0.9142857142857143,0.95,0.8484848484848485,0.95,0.8484848484848485,0.95,0.8484848484848485,0.95,0.8484848484848485,0.95,0.8484848484848485,0.95,0.8484848484848485,0.95,0.8125,0.95,0.8125,0.8125,0.7741935483870968,0.7741935483870968,0.7333333333333333,0.6896551724137931,0.6896551724137931,0.6896551724137931,0.6896551724137931,0.6896551724137931
211,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
217,0.7621483375959079,0.8029556650246306,0.7611548556430446,0.8112244897959183,0.7639257294429708,0.8062015503875969,0.7606382978723404,0.804177545691906,0.7626666666666667,0.8031496062992126,0.7647058823529411,0.8031496062992126,0.7634408602150538,0.7968337730870713,0.7654986522911051,0.7904509283819628,0.7621621621621621,0.7925531914893617,0.8206388206388207,0.7795698924731183,0.815,0.7704918032786885,0.8190954773869347,0.7671232876712328,0.8131313131313131,0.7671232876712328,0.8121827411167513,0.7603305785123967,0.8121827411167513,0.7569060773480663,0.8142493638676844,0.7534626038781164,0.8174807197943444,0.75,0.8174807197943444,0.7520891364902507,0.6707317073170732,0.6584615384615384,0.6501547987616099,0.6501547987616099,0.6375,0.6375,0.6332288401253918,0.6246056782334385,0.6246056782334385
220,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
224,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
229,0.44081632653061226,0.695364238410596,0.4085106382978723,0.7202797202797203,0.38427947598253276,0.7137809187279152,0.38427947598253276,0.7122302158273381,0.37168141592920356,0.717391304347826,0.36444444444444446,0.72,0.35874439461883406,0.7252747252747253,0.3561643835616438,0.725925925925926,0.3577981651376147,0.7313432835820896,0.5843621399176955,0.7518796992481203,0.5689655172413793,0.75,0.5589519650655022,0.7413127413127413,0.5638766519823789,0.7470817120622568,0.5575221238938053,0.7421875,0.56,0.7421875,0.5625,0.7401574803149606,0.5585585585585585,0.736,0.5585585585585585,0.736,0.40641711229946526,0.3804347826086957,0.37158469945355194,0.3626373626373626,0.3626373626373626,0.3626373626373626,0.35359116022099446,0.35359116022099446,0.34444444444444444
231,0.6455026455026455,0.45263157894736844,0.6555555555555556,0.4666666666666667,0.6820809248554913,0.47191011235955055,0.6783625730994152,0.4827586206896552,0.6823529411764706,0.5,0.6863905325443787,0.5060240963855421,0.6863905325443787,0.509090909090909,0.6904761904761905,0.5061728395061729,0.6987951807228916,0.5125,0.7450980392156863,0.5734265734265734,0.7549668874172185,0.5755395683453237,0.7651006711409396,0.5777777777777777,0.7755102040816326,0.5777777777777777,0.7808219178082192,0.5864661654135338,0.7972027972027972,0.5909090909090909,0.8028169014084507,0.5736434108527132,0.7971014492753623,0.5736434108527132,0.8029197080291971,0.5736434108527132,0.5692307692307692,0.5645161290322581,0.5714285714285714,0.5739130434782609,0.5663716814159292,0.5272727272727272,0.5272727272727272,0.5272727272727272,0.5370370370370371
245,0.8879492600422833,0.751099384344767,0.8927038626609443,0.7697907188353048,0.8886486486486487,0.7800369685767098,0.8838219326818675,0.7869158878504673,0.8830601092896175,0.7894736842105263,0.8835164835164835,0.7965779467680608,0.8830022075055187,0.8019138755980861,0.8837209302325582,0.8026948989412896,0.8844444444444445,0.8019323671497585,0.8839556004036327,0.8754134509371555,0.8888888888888888,0.8754208754208754,0.8925281473899693,0.8762769580022701,0.8961973278520041,0.8754285714285714,0.8948453608247423,0.8741418764302059,0.8966942148760331,0.8758620689655172,0.8976215098241985,0.875,0.8983402489626556,0.875,0.8992731048805815,0.8734030197444832,0.8679678530424799,0.8614318706697459,0.8591385331781141,0.8584795321637427,0.8588235294117647,0.8608490566037735,0.8605200945626478,0.8591715976331361,0.8561236623067776
251,0.5691056910569106,0.4852941176470588,0.49572649572649574,0.4732824427480916,0.46956521739130436,0.46511627906976744,0.47368421052631576,0.46511627906976744,0.44642857142857145,0.47619047619047616,0.44642857142857145,0.464,0.43243243243243246,0.46774193548387094,0.43243243243243246,0.4715447154471545,0.43243243243243246,0.4715447154471545,0.6713286713286714,0.47368421052631576,0.6618705035971223,0.41818181818181815,0.6666666666666666,0.4036697247706422,0.6764705882352942,0.4036697247706422,0.6764705882352942,0.4036697247706422,0.6666666666666666,0.4036697247706422,0.6567164179104478,0.4036697247706422,0.6466165413533834,0.4036697247706422,0.6363636363636364,0.4036697247706422,0.6618705035971223,0.6323529411764706,0.6222222222222222,0.631578947368421,0.6363636363636364,0.6363636363636364,0.6259541984732825,0.6259541984732825,0.6259541984732825
258,0.9375,0.8333333333333334,0.8666666666666667,0.8484848484848485,0.8666666666666667,0.875,0.8666666666666667,0.875,0.8666666666666667,0.875,0.8666666666666667,0.875,0.8571428571428571,0.875,0.8571428571428571,0.875,0.8888888888888888,0.875,0.8387096774193549,0.8387096774193549,0.8666666666666667,0.896551724137931,0.8666666666666667,0.896551724137931,0.8275862068965517,0.8571428571428571,0.8275862068965517,0.8148148148148148,0.8275862068965517,0.8148148148148148,0.8275862068965517,0.8148148148148148,0.8275862068965517,0.8148148148148148,0.8275862068965517,0.8148148148148148,0.42105263157894735,0.3333333333333333,0.3333333333333333,0.23529411764705882,0.23529411764705882,0.23529411764705882,0.23529411764705882,0.23529411764705882,0.23529411764705882
262,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
267,0.7058823529411765,0.8780487804878049,0.7286821705426356,0.8760330578512396,0.746031746031746,0.8666666666666667,0.7580645161290323,0.8739495798319328,0.7642276422764228,0.8739495798319328,0.7642276422764228,0.8813559322033898,0.7540983606557377,0.8813559322033898,0.7540983606557377,0.8717948717948718,0.7540983606557377,0.8495575221238938,0.8217054263565892,0.8771929824561403,0.8217054263565892,0.8909090909090909,0.8188976377952756,0.8807339449541285,0.8188976377952756,0.8807339449541285,0.8188976377952756,0.8807339449541285,0.8188976377952756,0.8703703703703703,0.8188976377952756,0.8703703703703703,0.8095238095238095,0.8490566037735849,0.8095238095238095,0.8490566037735849,0.8495575221238938,0.8392857142857143,0.8392857142857143,0.8392857142857143,0.8392857142857143,0.8392857142857143,0.8256880733944955,0.8256880733944955,0.8256880733944955
280,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
289,0.5728155339805825,0.8407079646017699,0.5858585858585859,0.8430493273542601,0.5948717948717949,0.8430493273542601,0.5885416666666666,0.832579185520362,0.5910290237467019,0.8310502283105022,0.5941644562334217,0.8310502283105022,0.5973333333333334,0.8310502283105022,0.6021505376344086,0.8310502283105022,0.6070460704607046,0.8310502283105022,0.848,0.7488151658767772,0.8387096774193549,0.7403846153846154,0.8477366255144033,0.7403846153846154,0.8512396694214877,0.7342995169082126,0.8464730290456431,0.7342995169082126,0.8464730290456431,0.7317073170731707,0.85,0.7317073170731707,0.8535564853556485,0.7317073170731707,0.8523206751054853,0.729064039408867,0.48792270531400966,0.49246231155778897,0.5038560411311054,0.5157894736842106,0.5133689839572193,0.5175202156334232,0.5217391304347826,0.5274725274725275,0.5277777777777778
295,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
298,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
323,0.8984310487200661,0.8519108280254777,0.9005847953216374,0.8541498791297341,0.9064869418702611,0.8587755102040816,0.9035532994923858,0.8613617719442166,0.9015280135823429,0.8649093904448105,0.9004255319148936,0.8687707641196013,0.899488926746167,0.8714524207011686,0.8993174061433447,0.8751047778709137,0.9008547008547009,0.8751047778709137,0.914332784184514,0.8685121107266436,0.9155629139072847,0.8704845814977974,0.915282392026578,0.8680248007085917,0.9168053244592346,0.8627450980392157,0.9156223893065998,0.8607142857142858,0.9144295302013423,0.8604651162790697,0.9158249158249159,0.8591928251121076,0.9172297297297297,0.8581687612208259,0.9172297297297297,0.8579136690647482,0.8860986547085202,0.8820882088208821,0.8844765342960289,0.8822463768115942,0.8820326678765881,0.8820326678765881,0.8826205641492265,0.8813868613138686,0.8811700182815356
324,0.7466216216216216,0.6263237518910741,0.7647058823529411,0.6436420722135008,0.7787610619469026,0.6495176848874598,0.7913669064748201,0.659016393442623,0.7956600361663653,0.6622516556291391,0.7963636363636364,0.6688963210702341,0.7963302752293578,0.6814310051107325,0.7955801104972375,0.687392055267703,0.7970479704797048,0.687392055267703,0.7633851468048359,0.781431334622824,0.7711267605633803,0.776,0.7722419928825622,0.7723577235772358,0.7755834829443446,0.7736625514403292,0.776173285198556,0.7752577319587629,0.7803992740471869,0.7756813417190775,0.7818181818181819,0.7747368421052632,0.7846715328467153,0.7721518987341772,0.7853211009174312,0.7718550106609808,0.7717842323651453,0.7773109243697479,0.773784355179704,0.774468085106383,0.771551724137931,0.771551724137931,0.7652173913043478,0.7685589519650655,0.7719298245614035
333,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
340,0.9058721934369602,0.8871794871794871,0.9116360454943132,0.8885999133073256,0.9133304003519578,0.8908373520385796,0.9127932713590085,0.8930150309460654,0.9128888888888889,0.8951111111111111,0.913062862238074,0.8980322003577818,0.9143113503813369,0.8975741239892183,0.9124548736462094,0.8983280614550384,0.9113122171945701,0.8997732426303855,0.9272567922874672,0.8341915550978373,0.9280988089986767,0.8244514106583072,0.9280639431616341,0.8154008438818565,0.9295272078501338,0.8089171974522293,0.927484333034915,0.8070362473347548,0.9273542600896861,0.8059861036878675,0.9272890484739676,0.8017195056421279,0.9261261261261261,0.7987048030221263,0.9277326106594399,0.7976190476190477,0.9167855444602948,0.9137931034482759,0.9060987415295256,0.9058252427184466,0.9018075232046898,0.9015188633023028,0.8992628992628993,0.8964497041420119,0.8931750741839762
344,0.8928373126041088,0.9020368574199806,0.8865168539325843,0.9063266307013241,0.8804532577903683,0.9078363725973386,0.8784090909090909,0.9103516592372461,0.873642081189251,0.9124378109452737,0.8717067583046965,0.9118086696562033,0.8691159586681975,0.91063404892661,0.8684663986214819,0.9109109109109109,0.8667051356030006,0.9116465863453815,0.9177861364857604,0.879604178119846,0.9129259058950784,0.8764542936288089,0.9137276180141074,0.8733965421081985,0.912452419793366,0.8713646532438478,0.9134458356015243,0.8702975856260527,0.9122615803814714,0.8698591549295774,0.9104803493449781,0.869762174405436,0.9102844638949672,0.8683314415437003,0.9095890410958904,0.8668941979522184,0.823960880195599,0.8172307692307692,0.8089330024813896,0.8037383177570093,0.8022457891453525,0.799249530956848,0.7969924812030075,0.795483061480552,0.7909319899244333
359,0.8872180451127819,0.8848920863309353,0.8830188679245283,0.8880866425992779,0.8830188679245283,0.8832116788321168,0.8830188679245283,0.8864468864468864,0.8897338403041825,0.8864468864468864,0.8897338403041825,0.8823529411764706,0.8897338403041825,0.8782287822878229,0.8897338403041825,0.8782287822878229,0.8897338403041825,0.8773234200743495,0.8939393939393939,0.9027237354085603,0.8939393939393939,0.900398406374502,0.8939393939393939,0.891566265060241,0.8939393939393939,0.891566265060241,0.8939393939393939,0.891566265060241,0.8939393939393939,0.8951612903225806,0.8973384030418251,0.8951612903225806,0.8973384030418251,0.8951612903225806,0.8973384030418251,0.8951612903225806,0.8992248062015504,0.8984375,0.8941176470588236,0.8976377952755905,0.8924302788844621,0.8924302788844621,0.888,0.888,0.888
360,0.8186666666666667,0.7813852813852814,0.8174386920980926,0.7894156560088202,0.8164383561643835,0.7959641255605381,0.8155339805825242,0.7968217934165721,0.8156424581005587,0.7995444191343963,0.8146067415730337,0.8032036613272311,0.8140845070422535,0.8073817762399077,0.8079658605974396,0.8078703703703703,0.8097281831187411,0.8125727590221188,0.8767833981841764,0.8322663252240717,0.8657894736842106,0.8256880733944955,0.8612945838837517,0.824,0.8552456839309429,0.8187919463087249,0.8471849865951743,0.8194070080862533,0.8432432432432433,0.819047619047619,0.8396739130434783,0.8131868131868132,0.8392370572207084,0.8121546961325967,0.8387978142076503,0.806136680613668,0.818830242510699,0.8121387283236994,0.8104956268221575,0.8087591240875912,0.8064516129032258,0.8058823529411765,0.8023598820058997,0.8,0.7988077496274217
362,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
378,0.8888888888888888,0.7751937984496124,0.9056603773584906,0.8333333333333334,0.8952380952380953,0.8333333333333334,0.8952380952380953,0.8403361344537815,0.8952380952380953,0.8695652173913043,0.8846153846153846,0.8695652173913043,0.8846153846153846,0.8695652173913043,0.8846153846153846,0.8695652173913043,0.8932038834951457,0.8771929824561403,0.8910891089108911,0.9142857142857143,0.8910891089108911,0.912621359223301,0.8910891089108911,0.9108910891089109,0.9,0.9108910891089109,0.9,0.92,0.9,0.92,0.8775510204081632,0.92,0.8775510204081632,0.92,0.8775510204081632,0.92,0.9292929292929293,0.9292929292929293,0.9387755102040817,0.9387755102040817,0.9387755102040817,0.9387755102040817,0.9387755102040817,0.9278350515463918,0.9278350515463918
386,0.8920634920634921,0.8732394366197183,0.9064516129032258,0.8789808917197452,0.9138211382113821,0.8846153846153846,0.9180327868852459,0.8903225806451613,0.9195402298850575,0.889967637540453,0.9207920792079208,0.8939641109298532,0.9223140495867769,0.8980263157894737,0.9187396351575456,0.8976897689768977,0.92,0.8991735537190083,0.9039145907473309,0.8712121212121212,0.9068100358422939,0.8598848368522073,0.9127272727272727,0.8588007736943907,0.9087591240875912,0.8543689320388349,0.9104204753199269,0.8560311284046692,0.9104204753199269,0.8515625,0.9064220183486239,0.8509803921568627,0.9003690036900369,0.8487229862475442,0.9003690036900369,0.8458498023715415,0.9230769230769231,0.9108159392789373,0.9066666666666666,0.9066666666666666,0.9045801526717557,0.9024856596558317,0.8961538461538462,0.8940269749518305,0.8918918918918919
388,0.9046153846153846,0.827021494370522,0.9043659043659044,0.8385744234800838,0.9047120418848168,0.8432203389830508,0.9043112513144059,0.8409818569903948,0.9058201058201059,0.842443729903537,0.9067796610169492,0.8405172413793104,0.9052183173588925,0.841991341991342,0.906951871657754,0.841648590021692,0.9088960342979635,0.8453159041394336,0.9041095890410958,0.8675496688741722,0.9034994697773064,0.8619528619528619,0.9052183173588925,0.8552036199095022,0.9050160085378869,0.8532423208191127,0.906951871657754,0.8548571428571429,0.907725321888412,0.8564867967853043,0.9106566200215285,0.8548387096774194,0.9116379310344828,0.8545034642032333,0.9104638619201726,0.8571428571428571,0.901565995525727,0.9031531531531531,0.9041713641488163,0.9027149321266968,0.8987485779294653,0.8962371721778791,0.8972602739726028,0.8944954128440367,0.8932261768082663
391,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
401,0.875,0.7971014492753623,0.8823529411764706,0.8014981273408239,0.8765957446808511,0.8045112781954887,0.8755364806866953,0.8045112781954887,0.8658008658008658,0.8075471698113208,0.8658008658008658,0.8106060606060606,0.8608695652173913,0.8106060606060606,0.8608695652173913,0.8136882129277566,0.8508771929824561,0.8122605363984674,0.8702928870292888,0.864406779661017,0.864406779661017,0.864406779661017,0.8595744680851064,0.8717948717948718,0.8706896551724138,0.8755364806866953,0.8744588744588745,0.8755364806866953,0.8782608695652174,0.8755364806866953,0.8782608695652174,0.8744588744588745,0.8782608695652174,0.8695652173913043,0.8782608695652174,0.8646288209606987,0.8495575221238938,0.8495575221238938,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.8392857142857143,0.8392857142857143,0.8288288288288288,0.8288288288288288
402,0.9080459770114943,0.8485639686684073,0.9136163982430454,0.8537234042553191,0.9160530191458026,0.862533692722372,0.9155555555555556,0.8641304347826086,0.912332838038633,0.8676671214188267,0.9104477611940298,0.8661202185792349,0.9118086696562033,0.8657534246575342,0.9101796407185628,0.8665749656121046,0.9112781954887218,0.8713692946058091,0.9037037037037037,0.8674698795180723,0.9025487256371814,0.8562691131498471,0.9093655589123867,0.8558139534883721,0.9088145896656535,0.853125,0.9101978691019786,0.8513302034428795,0.9101978691019786,0.8485804416403786,0.908256880733945,0.8476190476190476,0.908256880733945,0.8457869634340223,0.9079754601226994,0.8416,0.8927444794952681,0.8857142857142857,0.8835725677830941,0.8828250401284109,0.8784440842787682,0.8766233766233766,0.8729641693811075,0.8711256117455138,0.8655737704918033
