epoch,train_loss,valid_loss,duration
0,0.9627747510870298,0.9692987700303396,4.988407373428345
1,0.9460449516773224,0.912394771973292,4.643843412399292
2,0.9327463681499163,0.9525571862856547,4.968876123428345
3,0.9126388157407442,0.9293032685915629,4.693742513656616
4,0.8941384628415108,0.9008418520291647,4.663432598114014
5,0.8783050750692686,0.8848445812861124,4.654295444488525
6,0.8611643016338348,0.8441875080267588,4.665315389633179
7,0.8300122444828352,0.8170770704746246,4.6551501750946045
8,0.8042555352052053,0.7832411726315817,4.831743240356445
9,0.7788026680548986,0.7361729939778646,4.974481105804443
10,0.7613529562950134,0.797822525103887,4.756548881530762
11,0.7305274655421575,0.8032110333442688,4.807590007781982
12,0.7009700412551562,0.7541031042734782,4.739487648010254
13,0.6777660027146339,0.7053921222686768,4.613618850708008
14,0.6550123964746793,0.7178348998228709,4.682875633239746
15,0.6400481139620146,0.6671609679857889,4.667988538742065
16,0.6211969231565794,0.6577796836694082,4.728479862213135
17,0.6048924401402473,0.6890103022257487,4.7168285846710205
18,0.6022750263412794,0.6203076243400574,4.681994676589966
19,0.5822485436995825,0.6153761148452759,4.758724212646484
20,0.5726882691184679,0.5896884500980377,4.714642286300659
21,0.5593969648083051,0.5966970026493073,4.761328935623169
22,0.5499886050820351,0.6197189191977183,4.754584312438965
23,0.5381506656606992,0.5471170345942179,4.743781328201294
24,0.5346871564785639,0.5846895277500153,4.722224235534668
25,0.5436699911952019,0.5666707853476206,4.707644939422607
26,0.544549028078715,0.5585368474324545,4.663015127182007
27,0.5300020252664884,0.6504412690798441,4.769124507904053
28,0.5174432247877121,0.7313475509484609,4.6806933879852295
29,0.4608881125847499,0.4402580261230469,4.721490144729614
30,0.37222109735012054,0.6375678280989329,4.755558252334595
31,0.31090346723794937,0.357746958732605,4.698369264602661
32,0.27563712497552234,0.28614091873168945,4.682948112487793
33,0.2638610526919365,0.25214959184328717,4.710399627685547
34,0.24989159405231476,0.2662481963634491,4.732001543045044
35,0.24579262981812158,0.37478648622830707,4.833581447601318
36,0.2419694090882937,0.22055179874102274,4.770043849945068
37,0.2517919714252154,0.31757478912671405,4.8425469398498535
38,0.2244033639629682,0.2551148434480031,4.770296096801758
39,0.21744371205568314,0.323069949944814,4.764413356781006
40,0.2110248232881228,0.23611244559288025,4.849477767944336
41,0.20652891447146735,0.21360610922177634,4.761908292770386
42,0.19739100337028503,0.24851393699645996,4.653645277023315
43,0.19013439863920212,0.22812673449516296,4.728675842285156
44,0.19882053385178247,0.23611178994178772,4.706003665924072
45,0.18870787570873895,0.20952157179514566,4.733197927474976
46,0.19600912680228552,0.21340198318163553,4.679816246032715
47,0.18035545696814856,0.22387712200482687,4.6910505294799805
48,0.18857786059379578,0.4178418616453807,4.915996074676514
49,0.18773789952198663,0.19294567902882895,4.6724183559417725
50,0.1749055857459704,0.20565940936406454,4.778512239456177
51,0.17797419180472693,0.22391871611277261,4.809704065322876
52,0.1731312945485115,0.22866511344909668,4.767783880233765
53,0.17592921356360117,0.23940354585647583,4.775357723236084
54,0.17655852188666663,0.1960285802682241,4.7521445751190186
55,0.17348151157299677,0.19976516564687094,4.737500429153442
56,0.17601575950781503,0.22476197282473245,4.665031909942627
57,0.17771824697653452,0.1953163743019104,4.8156938552856445
58,0.16954321414232254,0.23284034927686056,4.677742958068848
59,0.16325291246175766,0.19194661577542624,4.692182540893555
60,0.16934610903263092,0.20265267292658487,4.750959157943726
61,0.15877831478913626,0.19906243681907654,4.724476337432861
62,0.14451370884974798,0.2191042105356852,4.763294458389282
63,0.1552104577422142,0.21471566955248514,4.752399682998657
64,0.15218550463517508,0.22057106097539267,4.645792722702026
65,0.14908885210752487,0.18935875097910562,4.669524908065796
66,0.15209811677535376,0.1848468780517578,4.6537182331085205
67,0.1746861388285955,0.28131486972173053,4.631503105163574
68,0.15404514223337173,0.1788153350353241,4.632803440093994
69,0.1514248549938202,0.2063631812731425,4.698765993118286
70,0.15590566645065942,0.21601101756095886,4.7082812786102295
71,0.14725404977798462,0.18944929043451944,4.705276250839233
72,0.14375651627779007,0.20176994800567627,4.72326135635376
73,0.18258891503016153,0.33687344193458557,4.715064525604248
74,0.20170509070158005,0.23214555780092874,4.745494604110718
75,0.19010281562805176,0.25251935919125873,4.718023300170898
76,0.180519866446654,0.19700568914413452,4.840141296386719
77,0.1605424458781878,0.19568464159965515,4.8923420906066895
78,0.1448411544164022,0.19208621978759766,4.811854362487793
79,0.14498833815256754,0.19178314010302225,4.714885950088501
80,0.14423994223276773,0.18931262691815695,4.772000551223755
81,0.1377570852637291,0.2107266386349996,4.639704704284668
82,0.14168752481540045,0.18498181303342184,4.662642240524292
83,0.13906099647283554,0.19508818785349527,4.6530327796936035
84,0.14818241943915686,0.3384367525577545,4.667791128158569
85,0.24375393986701965,0.24508647123972574,4.795121431350708
86,0.18672886490821838,0.21326531966527304,4.808473348617554
87,0.16282267371813455,0.23514944314956665,4.703447341918945
88,0.1560275008281072,0.20520583788553873,4.948490142822266
89,0.15669494618972143,0.213034987449646,4.984253168106079
90,0.1620860050121943,0.20432177186012268,4.850982666015625
91,0.16414849956830344,0.23580555121103922,4.845704078674316
92,0.17714056124289831,0.20693962772687277,4.76771879196167
93,0.16431358208258948,0.21955043077468872,4.709815979003906
94,0.15453815211852392,0.20272879799207053,4.776837110519409
95,0.14283021042744318,0.19162733356157938,4.740111827850342
96,0.13117227454980215,0.19294752677281699,4.718754768371582
97,0.12689525882403055,0.18212719758351645,4.717953681945801
98,0.13848130901654562,0.2010121544202169,4.643085241317749
99,0.12732597688833872,0.19050553441047668,4.666954755783081
